uni_id,member,region,country,name,url,final_url,http_status,page_lang,native_lang,switched_to_english,fetched_at,load_time_s,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a18_recent_notice_date,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a73_accessible_design,a74_a11y_toggle,a75_bookmark,notice_date_future,a18_missing,country_is_bucket,country_rank_eligible
5133,M5,South & Central Asia + Oceania,Australia,Swinburne University of Technology,https://www.swinburne.edu.au,https://www.swinburne.edu.au/,200,en-au,en-au,False,2026-08-11T11:00:24+00:00,8.768,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2026-05-08,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,11.98,1,1,1,0,1,1,100,1,0,1,1,0,1,65.2,1,1,0,0,0,0,1
5134,M5,South & Central Asia + Oceania,Australia,Charles Darwin University,https://www.cdu.edu.au,https://www.cdu.edu.au/,200,en,en,False,2026-08-11T11:00:42+00:00,15.313,0,1,5,1,0,0,0,1,0,0,0,1,2,1,1,2026-08-06,1,0,1,1,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,18.69,1,0,1,0,0,0,100,1,0,1,1,1,1,90.9,1,0,0,0,0,0,1
5135,M5,South & Central Asia + Oceania,Australia,Central Queensland University,https://www.cqu.edu.au,https://www.cqu.edu.au/,200,en-au,en-au,False,2026-08-11T11:00:54+00:00,9.776,1,1,4,1,0,1,0,0,0,0,0,0,0,1,0,,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,21.0,0,0,0,0,0,1,75,1,0,1,1,1,1,91.1,1,1,0,0,1,0,1
5136,M5,South & Central Asia + Oceania,Australia,Murdoch University,https://www.murdoch.edu.au,https://www.murdoch.edu.au/,200,en,en,False,2026-08-11T11:01:09+00:00,10.645,1,1,4,1,0,0,0,1,0,1,1,0,0,0,1,2026-08-07,1,0,1,1,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,21.0,1,1,1,0,0,0,75,1,0,1,1,0,1,88.5,1,0,0,0,0,0,1
5137,M5,South & Central Asia + Oceania,Australia,Edith Cowan University,https://www.ecu.edu.au,https://www.ecu.edu.au/,200,en-au,en-au,False,2026-08-11T11:01:17+00:00,6.325,1,1,5,1,0,1,0,1,0,0,1,1,3,0,1,2026-08-27,1,0,1,1,7,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,21.0,1,1,1,0,0,1,100,1,0,1,1,1,1,19.4,1,1,0,1,0,0,1
5138,M5,South & Central Asia + Oceania,Australia,Victoria University,https://www.vu.edu.au,https://www.vu.edu.au/,200,en,en,False,2026-08-11T11:01:28+00:00,9.036,1,1,11,1,0,0,0,1,1,1,1,1,2,1,1,2026-08-03,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,15.13,1,0,1,0,0,0,90,1,0,1,1,1,1,82.8,1,1,0,0,0,0,1
5139,M5,South & Central Asia + Oceania,Australia,Southern Cross University,https://www.scu.edu.au,https://www.scu.edu.au/,200,en,en,False,2026-08-11T11:01:37+00:00,6.475,1,1,6,1,1,0,1,1,1,1,1,0,0,0,1,2026-09-03,1,1,1,1,4,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,16.04,1,1,1,0,0,0,100,1,0,1,1,1,1,83.0,1,0,0,1,0,0,1
5140,M5,South & Central Asia + Oceania,Australia,University of Southern Queensland,https://www.usq.edu.au,https://www.unisq.edu.au/,200,en-au,en-au,False,2026-08-11T11:01:53+00:00,13.268,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,14.94,1,1,0,0,0,0,100,1,0,1,1,1,1,80.0,1,0,0,0,1,0,1
5141,M5,South & Central Asia + Oceania,Australia,University of Canberra,https://www.canberra.edu.au,https://www.canberra.edu.au/,200,en,en,False,2026-08-11T11:02:05+00:00,10.348,1,1,16,1,0,0,0,1,0,0,1,0,0,1,1,2026-08-11,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,12.63,1,1,0,0,0,0,100,1,0,1,1,1,1,82.9,1,1,0,0,0,0,1
5142,M5,South & Central Asia + Oceania,Australia,Bond University,https://www.bond.edu.au,https://bond.edu.au/,200,en,en,False,2026-08-11T11:02:17+00:00,9.064,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,17.06,1,0,0,0,0,1,100,1,0,1,1,1,1,75.0,1,0,0,0,1,0,1
5143,M5,South & Central Asia + Oceania,Australia,Australian Catholic University,https://www.acu.edu.au,https://www.acu.edu.au/,200,en,en,False,2026-08-11T11:02:29+00:00,10.801,1,1,7,1,0,0,0,1,0,0,0,1,10,0,1,2026-09-14,1,0,1,1,11,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,4.86,1,1,1,0,1,1,75,1,0,1,1,1,1,64.4,1,1,0,1,0,0,1
5144,M5,South & Central Asia + Oceania,Australia,Charles Sturt University,https://www.csu.edu.au,https://www.csu.edu.au/,200,en,en,False,2026-08-11T11:02:42+00:00,10.454,1,1,4,1,0,1,0,1,0,0,0,0,0,0,1,2026-08-06,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,6.19,1,1,0,0,0,0,75,1,2,1,0,1,1,41.7,1,1,0,0,0,0,1
5145,M5,South & Central Asia + Oceania,Australia,University of New England,https://www.une.edu.au,https://www.une.edu.au/,200,en,en,False,2026-08-11T11:02:55+00:00,11.03,1,1,6,1,0,1,0,1,1,1,1,0,0,0,1,2026-08-10,1,1,1,1,11,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,15.91,1,1,0,0,0,1,90,1,0,1,1,1,1,13.8,1,1,0,0,0,0,1
5146,M5,South & Central Asia + Oceania,Australia,University of the Sunshine Coast,https://www.usc.edu.au,https://www.unisc.edu.au/,200,en,en,False,2026-08-11T11:03:13+00:00,14.968,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,,1,1,1,1,12,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,18.88,1,1,0,0,1,0,100,1,0,1,1,0,1,37.5,1,1,0,0,1,0,1
5147,M5,South & Central Asia + Oceania,Australia,Federation University Australia,https://www.federation.edu.au,https://www.federation.edu.au/,200,en,en,False,2026-08-11T11:03:21+00:00,6.405,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,21.0,1,1,1,0,0,0,100,1,0,1,1,1,1,50.0,1,1,0,0,1,0,1
5148,M5,South & Central Asia + Oceania,Australia,University of South Australia,https://www.unisa.edu.au,https://adelaide.edu.au/,200,en,en,False,2026-08-11T11:03:37+00:00,14.303,1,1,6,1,0,0,0,0,0,0,1,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,16.58,1,1,1,1,0,1,100,1,1,1,1,1,1,87.5,1,1,0,0,1,0,1
5149,M5,South & Central Asia + Oceania,New Zealand,University of Auckland,https://www.auckland.ac.nz,https://www.auckland.ac.nz/en.html,200,en,en,False,2026-08-11T11:03:47+00:00,8.765,0,1,2,1,0,0,0,1,1,0,1,0,0,1,0,,1,1,1,1,6,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,8.84,0,0,1,0,0,0,100,1,0,1,1,1,1,83.3,1,1,0,0,1,0,0
5150,M5,South & Central Asia + Oceania,New Zealand,University of Otago,https://www.otago.ac.nz,https://www.otago.ac.nz/,200,en,en,False,2026-08-11T11:04:02+00:00,11.275,1,1,7,1,0,0,0,1,0,0,1,0,0,1,1,2026-08-12,1,1,1,1,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,15.42,1,1,0,0,0,0,100,1,0,1,1,1,1,82.6,1,1,0,1,0,0,0
5151,M5,South & Central Asia + Oceania,New Zealand,Victoria University of Wellington,https://www.wgtn.ac.nz,https://www.wgtn.ac.nz/,200,en,en,False,2026-08-11T11:04:11+00:00,6.301,1,1,5,1,0,0,0,1,0,0,0,0,0,1,0,,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,10.05,1,1,0,0,0,0,100,1,0,1,1,1,1,95.5,1,0,0,0,1,0,0
5153,M5,South & Central Asia + Oceania,New Zealand,Massey University,https://www.massey.ac.nz,https://www.massey.ac.nz/,200,en-nz,en-nz,False,2026-08-11T11:04:18+00:00,3.361,1,1,19,1,0,0,0,1,0,0,1,0,0,0,1,2026-08-11,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,16.29,1,0,0,0,0,0,90,1,0,1,1,1,1,57.1,1,0,0,0,0,0,0
5154,M5,South & Central Asia + Oceania,New Zealand,University of Waikato,https://www.waikato.ac.nz,https://www.waikato.ac.nz/,200,en-nz,en-nz,False,2026-08-11T11:04:25+00:00,5.411,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,2026-08-18,1,1,1,1,19,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,21.0,1,0,0,0,0,1,100,1,1,1,1,1,1,7.8,1,1,0,1,0,0,0
5155,M5,South & Central Asia + Oceania,New Zealand,Lincoln University,https://www.lincoln.ac.nz,https://www.lincoln.ac.nz/,200,en,en,False,2026-08-11T11:04:44+00:00,16.048,1,1,19,1,0,0,0,1,1,1,1,1,10,0,1,2026-08-25,1,1,1,1,20,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,15.91,1,1,0,0,0,1,100,1,0,1,1,1,1,90.0,1,0,0,1,0,0,0
5156,M5,South & Central Asia + Oceania,New Zealand,Auckland University of Technology,https://www.aut.ac.nz,https://www.aut.ac.nz/,200,en,en,False,2026-08-11T11:04:51+00:00,3.836,1,1,4,1,0,0,0,1,0,0,1,1,7,0,0,,1,0,1,1,4,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,20.37,1,0,0,0,1,0,90,1,0,1,1,1,1,94.3,1,0,0,0,1,0,0
5157,M5,South & Central Asia + Oceania,Sri Lanka,University of Colombo,https://www.cmb.ac.lk,https://cmb.ac.lk/,200,en-us,en-us,False,2026-08-11T11:05:00+00:00,5.676,1,1,9,1,0,0,0,1,0,0,1,1,10,1,0,,1,0,1,1,20,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,5.74,1,1,0,0,0,0,75,1,0,1,0,1,1,93.8,1,0,0,0,1,0,0
5158,M5,South & Central Asia + Oceania,Sri Lanka,University of Peradeniya,https://www.pdn.ac.lk,https://www.pdn.ac.lk/,200,en,en,False,2026-08-11T11:05:35+00:00,33.288,1,0,0,0,1,0,0,1,1,1,1,1,10,1,1,2026-08-06,1,0,1,1,2,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,21.0,0,0,0,0,0,0,75,1,0,1,0,1,1,97.1,1,0,0,0,0,0,0
5160,M5,South & Central Asia + Oceania,Sri Lanka,University of Kelaniya,https://www.kln.ac.lk,https://www.kln.ac.lk/,200,en-us,en-us,False,2026-08-11T11:06:04+00:00,5.412,1,1,14,1,0,0,0,1,0,0,0,0,0,1,0,,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,21.0,1,1,0,0,0,0,55,1,0,1,0,1,0,0.0,1,0,0,0,1,0,0
5161,M5,South & Central Asia + Oceania,Sri Lanka,University of Sri Jayewardenepura,https://www.sjp.ac.lk,https://www.sjp.ac.lk/,200,en-us,en-us,False,2026-08-11T11:06:14+00:00,7.171,1,0,0,1,0,0,0,1,0,0,1,1,2,1,0,,1,0,1,1,10,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,7.57,1,1,0,0,0,0,90,1,0,0,1,1,1,24.1,1,0,0,0,1,0,0
5162,M5,South & Central Asia + Oceania,Sri Lanka,University of Ruhuna,https://www.ruh.ac.lk,https://www.ruh.ac.lk/index.php/en/,200,en-gb,en-gb,False,2026-08-11T11:06:23+00:00,6.76,1,0,0,1,0,0,0,1,0,0,1,1,10,0,1,2025-12-26,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,12.63,1,1,0,0,0,1,90,1,0,1,1,1,0,84.6,1,0,0,0,0,0,0
5163,M5,South & Central Asia + Oceania,Sri Lanka,University of Jaffna,https://www.jfn.ac.lk,https://jfn.ac.lk/,200,en,en,False,2026-08-11T11:06:31+00:00,5.137,1,1,9,1,0,0,0,0,1,1,1,1,5,1,0,,1,0,1,1,11,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,10.17,1,1,0,0,0,0,90,1,1,1,1,1,1,66.7,1,0,0,0,1,0,0
5164,M5,South & Central Asia + Oceania,Sri Lanka,Eastern University Sri Lanka,https://www.esn.ac.lk,https://www.esn.ac.lk/,200,en,en,False,2026-08-11T11:06:36+00:00,2.665,1,1,8,1,0,0,0,0,0,0,1,0,1,1,1,2026-07-31,1,0,1,1,2,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,8.23,1,1,0,0,0,0,75,1,0,1,0,1,1,100.0,1,0,0,0,0,0,0
5166,M5,South & Central Asia + Oceania,Sri Lanka,Sri Lanka Institute of Information Technology,https://www.sliit.lk,https://www.sliit.lk/,200,en,en,False,2026-08-11T11:06:50+00:00,3.434,1,1,1,1,0,0,0,1,1,1,1,1,3,0,0,,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,1,0,0,0,1,1,75,1,0,1,1,1,1,82.2,1,1,0,0,1,0,0
5167,M5,South & Central Asia + Oceania,Nepal,Tribhuvan University,https://www.tribhuvan-university.edu.np,https://tu.edu.np/,200,en,en,False,2026-08-11T11:07:08+00:00,15.545,1,1,8,1,0,0,0,0,1,1,0,0,1,1,0,,1,0,0,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,15.43,1,1,0,0,0,0,75,1,0,1,0,1,0,42.9,1,0,0,0,1,0,0
5168,M5,South & Central Asia + Oceania,Nepal,Kathmandu University,https://www.ku.edu.np,https://ku.edu.np/,200,en-us,en-us,False,2026-08-11T11:07:15+00:00,5.559,1,1,6,1,0,0,0,0,0,0,0,0,0,1,1,2026-07-22,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,15.43,1,1,0,0,0,0,75,1,0,1,1,1,1,84.2,1,0,0,0,0,0,0
5169,M5,South & Central Asia + Oceania,Nepal,Pokhara University,https://www.pu.edu.np,https://pu.edu.np/,200,en-us,en-us,False,2026-08-11T11:07:31+00:00,7.237,1,1,5,1,0,0,0,0,0,0,1,1,10,1,1,2026-08-08,1,0,1,1,8,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,12.63,1,1,0,0,1,0,75,1,0,1,0,1,1,91.7,1,0,0,0,0,0,0
5171,M5,South & Central Asia + Oceania,Nepal,Mid-Western University,https://www.mwu.edu.np,https://mu.edu.np/,200,en,en,False,2026-08-11T11:07:45+00:00,11.183,1,1,7,0,0,0,0,0,1,1,1,1,7,1,1,2026-08-07,1,0,1,1,11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,14.68,1,1,0,0,0,0,100,1,0,1,1,1,1,98.1,1,0,0,0,0,0,0
5172,M5,South & Central Asia + Oceania,Nepal,Far Western University,https://www.fwu.edu.np,https://www.fwu.edu.np/,200,en,en,False,2026-08-11T11:07:58+00:00,10.981,1,1,8,0,0,0,0,0,1,1,1,1,4,1,1,2026-08-10,1,0,1,0,7,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,3.54,1,1,0,0,0,0,75,1,0,1,0,1,0,8.3,0,0,0,0,0,0,0
5173,M5,South & Central Asia + Oceania,Central Asia,Nazarbayev University,https://www.nu.edu.kz,https://nu.edu.kz/,200,en-us,en-us,False,2026-08-11T11:08:19+00:00,18.262,1,1,7,1,1,0,0,1,1,1,1,1,10,1,1,2026-08-11,1,1,1,1,6,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,11.9,1,0,0,0,0,1,90,1,0,1,0,1,1,84.6,1,0,0,0,0,1,0
5174,M5,South & Central Asia + Oceania,Central Asia,Al-Farabi Kazakh National University,https://www.kaznu.kz,https://farabi.university/?lang=en,200,en,ru,True,2026-08-11T11:08:54+00:00,25.036,1,1,6,1,1,0,0,0,1,1,0,0,1,1,1,2026-08-10,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,15.43,1,1,0,0,0,0,75,1,0,0,1,1,0,58.6,1,0,0,0,0,1,0
5175,M5,South & Central Asia + Oceania,Central Asia,L.N. Gumilyov Eurasian National University,https://www.enu.kz,https://enu.kz/en,200,,,True,2026-08-11T11:09:21+00:00,12.378,1,1,6,0,1,0,1,1,0,0,0,1,10,1,1,2026-08-10,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,21.0,1,1,0,0,0,0,75,1,0,1,1,0,1,30.8,0,1,0,0,0,1,0
5176,M5,South & Central Asia + Oceania,Central Asia,Satbayev University,https://www.satbayev.university,https://satbayev.university/en,200,en,kk,True,2026-08-11T11:09:50+00:00,19.532,1,1,7,1,1,0,0,0,1,1,1,1,4,0,0,,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,19.77,1,0,0,0,0,0,75,1,0,1,1,1,0,98.1,1,0,0,0,1,1,0
5178,M5,South & Central Asia + Oceania,Central Asia,National University of Uzbekistan,https://www.nuu.uz,https://nuu.uz/en/,200,en-us,uz-uz,True,2026-08-11T11:10:54+00:00,15.408,1,1,2,1,1,0,0,1,1,1,1,1,10,1,1,2026-08-10,1,0,0,1,7,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,13.61,1,0,0,0,0,0,90,1,0,1,0,1,1,3.8,1,0,0,0,0,1,0
5179,M5,South & Central Asia + Oceania,Central Asia,Tashkent State Technical University,https://www.tdtu.uz,https://www.tdtu.uz/,200,en,en,False,2026-08-11T11:11:13+00:00,13.03,1,0,0,1,0,0,0,0,0,0,0,1,9,0,1,2026-08-07,0,0,0,0,4,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7.23,1,1,0,0,0,0,75,1,0,1,1,1,1,70.9,1,0,0,0,0,1,0
5180,M5,South & Central Asia + Oceania,Central Asia,Westminster International University in Tashkent,https://www.wiut.uz,https://www.wiut.uz/,200,en-gb,en-gb,False,2026-08-11T11:11:39+00:00,23.304,1,1,9,0,0,0,0,1,1,1,1,1,10,0,1,2026-08-11,1,0,1,1,4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,12.63,1,1,0,1,0,0,90,1,0,1,1,1,1,32.4,1,0,0,0,0,1,0
5183,M5,South & Central Asia + Oceania,Central Asia,Samarkand State University,https://www.samdu.uz,https://www.samdu.uz/en,200,en,uz,True,2026-08-11T11:12:37+00:00,10.551,1,1,8,1,1,0,1,1,1,2,1,1,10,1,1,2026-08-08,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,14.22,1,0,0,0,1,0,75,1,2,1,1,1,1,94.1,1,0,0,0,0,1,0
5184,M5,South & Central Asia + Oceania,Central Asia,Kyrgyz National University,https://www.university.kg,https://avkr.knu.kg/#,200,ru-ru,ru-ru,True,2026-08-11T11:12:48+00:00,8.429,1,1,8,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.38,1,1,0,1,0,0,90,1,0,1,0,1,1,71.4,1,0,0,0,1,1,0
5300,M5,South & Central Asia + Oceania,India,Indian Institute of Technology Patna,https://www.iitp.ac.in,https://www.iitp.ac.in/,200,en,en,False,2026-08-11T11:40:09+00:00,9.107,1,1,7,0,0,0,0,1,0,0,1,1,5,1,1,2026-08-11,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,21.0,1,1,0,0,1,0,75,1,8,1,1,1,1,100.0,1,0,0,0,0,0,1
5301,M5,South & Central Asia + Oceania,India,Indian Institute of Technology Jodhpur,https://www.iitj.ac.in,https://www.iitj.ac.in/,200,en,en,False,2026-08-11T11:40:23+00:00,12.922,1,0,0,0,0,0,0,1,0,0,1,1,5,1,1,2026-12-21,1,0,1,1,7,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,15.43,1,1,0,0,0,0,75,1,0,1,1,1,1,95.7,1,0,0,1,0,0,1
5302,M5,South & Central Asia + Oceania,India,Indian Institute of Technology Bhubaneswar,https://www.iitbbs.ac.in,https://www.iitbbs.ac.in/,200,en-us,en-us,False,2026-08-11T11:40:59+00:00,33.704,1,1,9,1,1,0,0,1,0,0,0,0,0,1,1,2026-12-11,1,1,1,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,14.35,1,0,0,0,0,0,90,1,0,1,0,1,1,69.6,1,1,0,1,0,0,1
5303,M5,South & Central Asia + Oceania,India,Indian Institute of Technology Mandi,https://www.iitmandi.ac.in,https://iitmandi.ac.in/,200,en,en,False,2026-08-11T11:41:04+00:00,1.873,1,1,6,0,0,0,0,1,0,0,1,0,0,1,1,2026-11-04,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,15.43,1,1,0,0,0,0,75,1,0,0,1,1,1,45.0,1,0,0,1,0,0,1
5304,M5,South & Central Asia + Oceania,India,Delhi Technological University,https://www.dtu.ac.in,https://www.dtu.ac.in/,200,,,False,2026-08-11T11:41:38+00:00,32.704,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,2026-08-12,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,4.67,1,0,0,0,1,0,0,1,4,1,1,1,0,53.8,0,0,0,1,0,0,1
5305,M5,South & Central Asia + Oceania,India,Netaji Subhas University of Technology,https://www.nsut.ac.in,https://www.nsut.ac.in/,200,en,en,False,2026-08-11T11:41:47+00:00,5.345,1,1,13,0,1,0,0,1,1,0,0,0,0,1,1,2026-08-13,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1.63,1,1,0,0,1,0,75,1,1,0,0,1,0,69.6,1,0,0,1,0,0,1
5306,M5,South & Central Asia + Oceania,India,IIIT Delhi,https://www.iiitd.ac.in,https://www.iiitd.ac.in/,200,en,en,False,2026-08-11T11:41:59+00:00,10.768,1,0,0,1,0,0,0,1,0,0,1,1,4,0,0,,1,0,1,1,10,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,5.83,1,1,0,0,0,1,75,1,0,0,0,1,0,4.8,1,1,0,0,1,0,1
5307,M5,South & Central Asia + Oceania,India,IIIT Bangalore,https://www.iiitb.ac.in,https://www.iiitb.ac.in/,200,en,en,False,2026-08-11T11:42:05+00:00,3.48,1,1,7,1,0,0,0,0,0,0,1,1,9,0,1,2026-01-17,1,1,1,1,10,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,2.16,1,1,0,0,0,0,75,1,0,0,1,1,1,78.6,1,1,0,0,0,0,1
5308,M5,South & Central Asia + Oceania,India,KIIT University,https://www.kiit.ac.in,https://kiit.ac.in/,200,en-us,en-us,False,2026-08-11T11:42:11+00:00,3.927,1,1,14,1,0,0,1,1,1,2,1,1,10,1,1,2027-02-20,1,1,1,1,9,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,9.74,1,0,0,0,0,1,90,1,5,1,1,1,1,82.6,1,0,0,1,0,0,1
5309,M5,South & Central Asia + Oceania,India,Lovely Professional University,https://www.lpu.in,https://www.lpu.in/,200,en,en,False,2026-08-11T11:42:17+00:00,2.885,1,1,3,1,1,0,0,1,1,1,1,1,7,0,0,,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,20.62,1,1,0,0,0,1,90,1,0,1,1,1,1,91.4,1,0,0,0,1,0,1
5310,M5,South & Central Asia + Oceania,India,Chandigarh University,https://www.cuchd.in,https://www.cuchd.in/,200,en,en,False,2026-08-11T11:42:28+00:00,9.831,1,1,8,1,0,0,1,1,1,2,1,1,10,0,0,,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,15.43,1,1,0,0,1,0,100,1,0,1,1,1,1,86.8,1,0,0,0,1,0,1
