uni_id,name,url,country,region,a01_logo,a02_primary_nav,a03_nav_item_count,a04_search_bar,a05_language_toggle,a06_breadcrumb,a07_qs_badge,a09_national_rank,a11_accreditation,a12_accred_count,a13_achievements,a14_stats_block,a15_stat_item_count,a16_notice_board,a17_notice_timestamp,a20_news_events,a21_calendar_link,a22_admission_notice,a23_upcoming_events,a24_event_count,a25_event_images,a26_event_captions,a27_event_datetime,a28_contests,a29_video_content,a30_image_gallery,a31_social_feed_embed,a32_vision_mission,a33_about_blurb,a34_department_links,a35_faculty_link,a36_research_highlight,a37_programs_listing,a38_scholarship,a39_library_link,a40_career_link,a41_alumni_link,a42_faq_link,a43_contact_link,a44_student_portal,a45_prospectus,a46_admissions_policy,a47_footer_contact,a48_footer_sitemap,a49_copyright_line,a50_social_links,a51_quick_links,a53_contrast_ratio,a53_contrast_ratio_was_missing,a54_banner_carousel,a57_logo_prominence,a58_live_chat,a59_feedback_form,a60_trust_seal,a61_testimonials,a63_mobile_score,a65_https,a66_broken_links,a67_gzip,a69_title_meta,a70_favicon,a71_sitemap_robots,a72_alt_text_pct,a72_alt_text_pct_was_missing,a73_accessible_design,a74_a11y_toggle,a75_bookmark,broken_links_log,load_time_z_region,notice_recency_days,notice_recency_days_was_missing,website_score,grade
3035,University of Sassari,https://www.uniss.it,Italy,Eastern & Southern Europe,1,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,12.63,0,1,1,1,0,0,0,75,1,0,1,1,1,0,100.0,0,1,1,0,0.0,2.2536343271233403,3650.0,1,52.33,C
2159,VIA University College,https://www.via.dk,Denmark,Western & Northern Europe,1,1,6,0,1,0,0,1,0,0,0,1,5,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,12.08,0,1,0,1,0,1,0,75,1,0,1,1,1,0,85.7,0,1,0,0,0.0,0.07140034325654067,3650.0,1,51.95,C
6003,Federal University of Rio de Janeiro,https://www.ufrj.br,Brazil,Latin America & Africa,1,1,4,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,19.89,0,1,1,0,0,0,0,75,1,0,1,0,1,1,85.7,0,1,0,0,0.0,-0.7422961015358351,3650.0,1,50.93,C
6031,Pontifical Catholic University of Rio Grande do Sul,https://www.pucrs.br,Brazil,Latin America & Africa,1,1,6,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,5.74,0,1,1,0,0,0,0,90,1,25,1,1,1,1,25.0,0,1,0,0,3.258096538021482,-0.895304447145077,265.0,0,50.76,C
3032,University of Ferrara,https://www.unife.it,Italy,Eastern & Southern Europe,1,1,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,16.88,0,1,1,0,0,0,0,75,1,1,1,0,1,1,50.0,0,1,1,0,0.6931471805599453,-0.6017947246379661,343.0,0,50.74,C
6027,Federal University of Santa Maria,https://www.ufsm.br,Brazil,Latin America & Africa,1,1,10,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,17.04,0,1,1,0,0,0,0,90,1,0,0,1,1,1,77.1,0,1,1,0,0.0,-0.7908212047263005,0.0,0,50.71,C
3304,University of Burgos,https://www.ubu.es,Spain,Eastern & Southern Europe,1,1,8,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,14.07,0,1,1,0,0,0,0,75,1,0,1,0,1,0,100.0,0,1,0,0,0.0,-0.8155040633300136,3650.0,1,50.46,C
6078,Industrial University of Santander,https://www.uis.edu.co,Colombia,Latin America & Africa,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.63,0,1,0,0,0,0,0,90,1,0,1,0,1,1,84.2,0,1,0,0,0.0,-0.6737158256394842,3650.0,1,50.45,C
6302,Federal University of Ouro Preto,https://www.ufop.br,Brazil,Latin America & Africa,1,1,7,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1.17,0,1,0,0,0,0,0,75,1,2,0,0,1,1,33.3,0,1,1,0,1.0986122886681098,0.8158365471522251,403.0,0,50.15,C
4065,Waseda University,https://www.waseda.jp,Japan,Asia (East & Southeast),1,1,11,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,12.63,0,1,1,0,0,0,0,90,1,0,1,1,1,0,29.5,0,1,0,0,0.0,0.10323422179638753,8.0,0,49.82,D
2072,Johannes Gutenberg University Mainz,https://www.uni-mainz.de,Germany,Western & Northern Europe,1,1,5,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,12.48,0,1,1,0,0,0,0,75,1,0,1,0,0,1,33.3,0,1,1,0,0.0,0.8316119224955202,3650.0,1,48.97,D
6439,South Valley University,https://www.svu.edu.eg,Egypt & North Africa,Latin America & Africa,1,1,8,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.3,0,1,0,0,0,0,0,35,0,4,0,0,1,0,18.8,0,0,0,0,1.6094379124341003,1.6542269138360435,65.0,0,48.42,D
5175,L.N. Gumilyov Eurasian National University,https://www.enu.kz,Central Asia,South & Central Asia + Oceania,1,1,6,0,1,0,1,1,0,0,0,1,10,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,21.0,0,1,1,0,0,0,0,75,1,0,1,1,0,1,30.8,0,0,1,0,0.0,0.4375477743471862,1.0,0,48.23,D
4053,Capital Normal University,https://www.cnu.edu.cn,China,Asia (East & Southeast),1,1,6,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,12.63,0,1,1,0,0,1,0,75,1,0,0,0,1,0,0.0,0,0,0,0,0.0,-0.2993001811184246,3650.0,1,47.88,D
1122,University of Maine,https://www.maine.edu,United States,North America,1,1,7,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,15.13,0,1,1,0,0,0,0,90,1,0,1,0,0,1,83.3,0,1,1,0,0.0,0.07764887953705948,3650.0,1,47.7,D
6516,University of Antofagasta,https://www.uantof.cl,Chile,Latin America & Africa,1,1,9,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.98,0,1,1,0,0,0,0,100,1,1,1,0,1,1,7.4,0,1,1,0,0.6931471805599453,-0.22450800622023517,3650.0,1,47.64,D
3028,University of Salerno,https://www.unisa.it,Italy,Eastern & Southern Europe,1,1,20,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1.01,0,1,1,0,0,0,0,75,1,0,1,0,1,0,100.0,0,1,1,0,0.0,0.512431668207412,3650.0,1,47.44,D
6019,Federal University of Rio Grande do Norte,https://www.ufrn.br,Brazil,Latin America & Africa,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,8.32,0,1,1,0,0,0,0,75,1,0,0,1,1,1,13.3,0,1,0,0,0.0,0.466483853373471,3650.0,1,47.4,D
3186,Josip Juraj Strossmayer University of Osijek,https://www.unios.hr,Balkans,Eastern & Southern Europe,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,3.61,0,1,1,0,0,0,0,90,1,0,1,0,1,0,72.7,0,1,1,0,0.0,0.11474957944266287,3650.0,1,47.24,D
6028,Federal University of ABC,https://www.ufabc.edu.br,Brazil,Latin America & Africa,1,1,8,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,9.52,0,1,1,0,0,0,1,90,1,0,0,0,0,1,66.7,0,1,0,0,0.0,0.2956642704659951,3650.0,1,47.15,D
6099,University of Puerto Rico,https://www.upr.edu,Peru & Andes,Latin America & Africa,1,1,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,9.1,0,1,0,0,0,0,0,90,1,1,1,1,0,1,81.5,0,1,0,0,0.6931471805599453,-0.28789918148639204,4.0,0,47.05,D
3039,University of Udine,https://www.uniud.it,Italy,Eastern & Southern Europe,1,1,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15.43,0,1,1,0,0,0,0,90,1,0,1,1,0,1,100.0,0,1,0,0,0.0,0.26576129152765543,3650.0,1,47.0,D
3033,University of Cagliari,https://www.unica.it,Italy,Eastern & Southern Europe,1,1,4,0,1,0,0,0,0,0,0,1,5,0,1,1,0,1,0,5,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1.3,0,1,1,0,0,0,0,75,1,0,1,0,1,0,100.0,0,1,0,0,0.0,0.8097975544008728,0.0,0,46.86,D
6007,University of Brasilia,https://www.unb.br,Brazil,Latin America & Africa,1,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,11.66,0,1,1,0,0,0,0,75,1,1,1,0,1,0,83.3,0,1,0,0,0.6931471805599453,-0.035456448125590116,3650.0,1,46.54,D
3050,Polytechnic University of Madrid,https://www.upm.es,Spain,Eastern & Southern Europe,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,21.0,0,1,1,0,0,0,0,75,1,0,1,0,1,0,95.5,0,1,1,0,0.0,-0.36139411061891497,3650.0,1,46.51,D
3148,West University of Timisoara,https://www.uvt.ro,Romania,Eastern & Southern Europe,1,1,8,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,12.63,0,1,1,0,0,0,0,90,1,0,1,0,1,1,73.3,0,1,0,0,0.0,-0.084449737091752,14.0,0,46.35,D
6104,Higher University of San Andres Bolivia,https://www.umsa.bo,Peru & Andes,Latin America & Africa,1,1,1,1,1,0,0,0,0,0,0,1,10,0,1,1,1,1,1,18,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,8.69,0,1,1,0,0,0,0,75,1,4,0,1,1,1,76.9,0,1,0,0,1.6094379124341003,1.1175056135183832,1.0,0,46.01,D
3062,University of Cordoba,https://www.uco.es,Spain,Eastern & Southern Europe,1,1,7,1,1,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12.63,0,1,1,0,0,0,1,75,1,1,0,0,1,0,53.3,0,1,0,0,0.6931471805599453,-0.26949730362057434,1257.0,0,45.58,D
4099,Korea University,https://www.korea.ac.kr,South Korea,Asia (East & Southeast),1,1,9,0,0,0,1,1,0,0,1,1,10,0,1,0,1,0,0,2,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,14.94,0,1,1,1,0,0,0,75,1,0,0,0,0,1,100.0,0,1,0,0,0.0,2.357507144201671,5.0,0,45.46,D
6128,Mohammed V University in Rabat,https://www.um5.ac.ma,Egypt & North Africa,Latin America & Africa,1,1,3,0,0,0,0,0,1,1,0,1,6,0,1,0,0,1,0,13,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6.29,0,1,1,0,0,0,0,75,1,0,0,1,1,0,95.6,0,1,0,0,0.0,-0.5819949658517262,3650.0,1,45.04,D
5006,Indian Institute of Technology Roorkee,https://www.iitr.ac.in,India,South & Central Asia + Oceania,1,0,0,0,0,0,0,1,0,0,1,1,8,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,21.0,0,1,0,0,0,1,0,75,1,0,1,1,0,0,65.3,0,0,1,0,0.0,0.09911526315208781,42.0,0,45.0,D
5023,Savitribai Phule Pune University,https://www.unipune.ac.in,India,South & Central Asia + Oceania,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1.38,0,0,0,0,0,0,0,0,1,2,1,1,1,1,63.6,0,1,0,0,1.0986122886681098,-0.8203718146880375,3650.0,1,45.0,D
4130,National Sun Yat-sen University,https://www.nsysu.edu.tw,Taiwan,Asia (East & Southeast),1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,4.95,0,1,0,0,0,0,0,50,1,0,1,1,1,0,74.2,0,1,0,0,0.0,0.32476860904362226,0.0,0,45.0,D
4133,National Taiwan Normal University,https://www.ntnu.edu.tw,Taiwan,Asia (East & Southeast),1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,12.63,0,1,1,0,0,0,0,75,1,2,1,1,1,1,10.8,0,0,0,0,1.0986122886681098,-0.259568470362127,14.0,0,45.0,D
4129,National Central University,https://www.ncu.edu.tw,Taiwan,Asia (East & Southeast),1,0,0,1,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,18.58,0,1,0,0,0,0,0,50,1,0,1,1,1,1,100.0,0,1,0,0,0.0,-0.4140806788588394,35.0,0,45.0,D
4118,Dongguk University,https://www.dongguk.edu,South Korea,Asia (East & Southeast),1,0,0,1,0,0,0,1,0,0,1,1,3,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,21.0,0,1,0,0,0,1,0,75,1,3,1,1,1,1,24.4,0,1,0,0,1.3862943611198906,-0.23368265880878175,221.0,0,45.0,D
4097,KAIST,https://www.kaist.ac.kr,South Korea,Asia (East & Southeast),0,0,0,1,0,0,0,0,1,0,0,1,6,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,9.0,0,1,0,0,0,0,0,55,1,0,0,1,1,1,100.0,0,1,0,0,0.0,1.4222066197819612,3650.0,1,45.0,D
4101,Sungkyunkwan University,https://www.skku.edu,South Korea,Asia (East & Southeast),1,0,0,1,0,0,1,1,0,0,1,1,10,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,12.63,0,1,0,0,0,0,1,75,1,0,1,1,1,1,88.7,0,1,0,0,0.0,1.3088307784824251,3650.0,1,45.0,D
6137,Covenant University,https://www.covenantuniversity.edu.ng,Sub-Saharan Africa,Latin America & Africa,1,0,0,0,0,0,0,1,1,1,0,1,9,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,19.95,0,1,1,0,0,0,0,90,1,0,1,1,1,1,71.8,0,1,0,0,0.0,-0.3477842076780933,29.0,0,45.0,D
4300,Southwest Jiaotong University,https://www.swjtu.edu.cn,China,Asia (East & Southeast),1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,21.0,0,1,0,0,0,0,0,20,1,0,0,1,0,0,0.0,0,0,0,0,0.0,0.2924615109034003,3650.0,1,45.0,D
4198,Mapua University,https://www.mapua.edu.ph,Philippines,Asia (East & Southeast),1,0,0,0,0,0,1,1,1,1,1,1,9,1,1,1,1,1,1,5,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,17.93,0,1,1,1,0,1,1,75,1,0,1,1,1,1,97.3,0,1,0,0,0.0,-0.5455163886839649,161.0,0,45.0,D
4202,University of the East,https://www.ue.edu.ph,Philippines,Asia (East & Southeast),1,0,0,1,0,0,0,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,13.2,0,1,1,1,0,1,0,75,1,0,0,1,1,1,1.1,0,1,0,0,0.0,1.88193060636114,19.0,0,45.0,D
4208,Duy Tan University,https://www.duytan.edu.vn,Vietnam,Asia (East & Southeast),1,0,0,1,0,0,1,1,1,2,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,15.43,0,1,0,0,0,0,0,100,1,0,1,0,1,1,92.5,0,0,0,0,0.0,-0.6362170617235935,4.0,0,45.0,D
4209,Can Tho University,https://www.ctu.edu.vn,Vietnam,Asia (East & Southeast),1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,5.73,0,1,1,0,0,0,0,75,1,0,1,0,1,1,50.0,0,1,0,0,0.0,0.15861781860819613,13.0,0,45.0,D
5120,Macquarie University,https://www.mq.edu.au,Australia,South & Central Asia + Oceania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,11.53,0,1,0,0,0,0,0,75,1,0,1,1,1,1,60.0,0,1,0,0,0.0,0.2213224771127637,3650.0,1,45.0,D
1301,Montana State University,https://www.montana.edu,United States,North America,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,12.63,0,1,1,0,0,0,0,75,1,0,1,1,1,1,92.1,0,1,1,0,0.0,-0.6020545643631783,3650.0,1,45.0,D
4045,Yunnan University,https://www.ynu.edu.cn,China,Asia (East & Southeast),1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,21.0,0,1,0,0,0,0,0,75,0,0,1,1,0,0,77.3,0,0,0,0,0.0,1.0002076919006797,11.0,0,45.0,D
5074,University of Agriculture Faisalabad,https://www.uaf.edu.pk,Pakistan,South & Central Asia + Oceania,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,4.87,0,1,1,0,0,0,0,75,1,1,1,0,1,0,12.5,0,1,0,0,0.6931471805599453,-0.7628529526505462,3.0,0,45.0,D
4048,Guangxi University,https://www.gxu.edu.cn,China,Asia (East & Southeast),1,0,0,1,0,0,0,0,0,0,1,1,7,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,15.43,0,1,0,0,0,0,0,75,1,0,1,0,0,0,0.0,0,0,0,0,0.0,0.49493270359584574,21.0,0,45.0,D
4054,Jiangnan University,https://www.jiangnan.edu.cn,China,Asia (East & Southeast),1,0,0,0,1,0,0,1,0,0,0,1,4,0,0,1,0,1,1,7,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.0,0,1,0,0,0,0,0,20,1,0,1,0,0,0,13.8,0,0,0,0,0.0,0.16885174410603038,3650.0,1,45.0,D
5087,University of Management and Technology,https://www.umt.edu.pk,Pakistan,South & Central Asia + Oceania,1,0,0,1,0,0,0,1,1,1,1,1,2,1,0,1,0,1,1,7,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1.49,0,1,0,1,0,0,1,75,1,0,1,0,1,0,7.4,0,1,1,0,0.0,-0.7929973987608463,3650.0,1,45.0,D
5086,Bahria University,https://www.bahria.edu.pk,Pakistan,South & Central Asia + Oceania,1,0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,1,1,1,4,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,15.43,0,1,0,0,0,0,0,75,1,0,1,0,0,0,65.5,0,1,1,0,0.0,-0.93410599514744,3650.0,1,45.0,D
5078,GIK Institute of Engineering Sciences and Technology,https://www.giki.edu.pk,Pakistan,South & Central Asia + Oceania,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,8.32,0,1,1,0,0,0,0,90,1,2,1,1,1,0,3.4,0,1,0,0,1.0986122886681098,0.44243606290561316,12.0,0,45.0,D
3129,Technical University of Crete,https://www.tuc.gr,Greece,Eastern & Southern Europe,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,12.63,0,1,0,0,0,0,0,75,1,0,1,0,0,0,61.7,0,1,0,0,0.0,-0.6743448354261297,0.0,0,45.0,D
5098,Bangladesh Agricultural University,https://www.bau.edu.bd,Bangladesh,South & Central Asia + Oceania,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,6,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,18.45,0,1,1,0,0,1,0,90,1,1,1,1,1,1,6.4,0,1,0,0,0.6931471805599453,-0.9002138611423459,3.0,0,45.0,D
5090,University of Engineering and Technology Taxila,https://www.uettaxila.edu.pk,Pakistan,South & Central Asia + Oceania,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,4.81,0,1,1,0,0,0,0,75,1,2,1,0,0,1,90.8,0,1,0,0,1.0986122886681098,0.3357084293799563,3650.0,1,45.0,D
5105,East West University,https://www.ewubd.edu,Bangladesh,South & Central Asia + Oceania,1,0,0,1,1,0,0,0,0,0,1,1,10,1,1,1,1,1,1,14,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,13.57,0,1,1,0,0,1,0,75,1,0,1,1,1,0,56.9,0,1,0,0,0.0,0.3145258456267724,0.0,0,45.0,D
5101,Islamic University of Technology,https://www.iutoic-dhaka.edu,Bangladesh,South & Central Asia + Oceania,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,12.63,0,1,1,0,0,1,0,75,1,5,1,0,1,1,0.0,0,0,0,0,1.791759469228055,-1.039693028009464,37.0,0,45.0,D
5048,All India Institute of Medical Sciences Delhi,https://www.aiims.edu,India,South & Central Asia + Oceania,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,10.86,0,1,1,0,0,0,0,20,1,0,1,0,0,0,22.0,0,0,1,0,0.0,-0.4689038673371337,314.0,0,45.0,D
5055,University of Calicut,https://www.uoc.ac.in,India,South & Central Asia + Oceania,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,12.63,0,1,0,0,0,0,0,75,1,0,1,1,1,0,73.2,0,1,0,0,0.0,-0.6432528259210314,0.0,0,45.0,D
5051,Tezpur University,https://www.tezu.ernet.in,India,South & Central Asia + Oceania,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,16.97,0,1,0,0,0,0,0,20,1,3,0,1,1,1,48.9,0,0,1,0,1.3862943611198906,-0.6993052013909947,0.0,0,45.0,D
1061,Case Western Reserve University,https://case.edu,United States,North America,1,0,0,0,0,0,0,1,0,0,1,1,10,1,0,1,0,1,1,7,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,21.0,0,1,1,0,0,0,0,100,1,0,0,1,1,1,59.4,0,1,0,0,0.0,0.44494976525334146,3650.0,1,45.0,D
6121,Mansoura University,https://www.mans.edu.eg,Egypt & North Africa,Latin America & Africa,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,12.63,0,1,1,0,0,0,0,75,1,0,1,1,1,1,50.6,0,1,1,0,0.0,-0.6166357187073472,5.0,0,45.0,D
6112,Rhodes University,https://www.ru.ac.za,South Africa,Latin America & Africa,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,5.33,0,0,1,0,0,0,0,75,1,2,1,1,0,1,50.0,0,1,0,0,1.0986122886681098,-0.6919478008266531,3650.0,1,45.0,D
